x: 0.311598 y: 0.363717 z: 1.03224 hx: 0.286636 hy: 0.370537 hz: 0.988944 valide: 1
x: 0.359109 y: 0.341814 z: 1.13521 hx: 0.286635 hy: 0.370537 hz: 0.988936 valide: 1
x: 0.360223 y: 0.340642 z: 1.13876 hx: 0.286635 hy: 0.370538 hz: 0.98892 valide: 1
x: 0.360223 y: 0.340642 z: 1.13876 hx: 0.286639 hy: 0.370545 hz: 0.988897 valide: 1
x: 0.361457 y: 0.33963 z: 1.14253 hx: 0.286652 hy: 0.370559 hz: 0.988878 valide: 1
x: 0.361457 y: 0.33963 z: 1.14253 hx: 0.286674 hy: 0.370576 hz: 0.988872 valide: 1
x: 0.361457 y: 0.33963 z: 1.14253 hx: 0.286705 hy: 0.370606 hz: 0.988885 valide: 1
x: 0.362672 y: 0.338883 z: 1.14649 hx: 0.286746 hy: 0.37065 hz: 0.988923 valide: 1
x: 0.362672 y: 0.338883 z: 1.14649 hx: 0.286796 hy: 0.370709 hz: 0.988992 valide: 1
x: 0.362672 y: 0.338883 z: 1.14649 hx: 0.286856 hy: 0.370784 hz: 0.989097 valide: 1
x: 0.363623 y: 0.337916 z: 1.15066 hx: 0.286923 hy: 0.370873 hz: 0.989236 valide: 1
x: 0.363623 y: 0.337916 z: 1.15066 hx: 0.286995 hy: 0.370975 hz: 0.98941 valide: 1
x: 0.363623 y: 0.337916 z: 1.15066 hx: 0.28707 hy: 0.371086 hz: 0.989617 valide: 1
x: 0.363623 y: 0.337916 z: 1.15066 hx: 0.287145 hy: 0.371201 hz: 0.989858 valide: 1
x: 0.364382 y: 0.336725 z: 1.15472 hx: 0.287214 hy: 0.371317 hz: 0.990122 valide: 1
x: 0.364382 y: 0.336725 z: 1.15472 hx: 0.287272 hy: 0.371429 hz: 0.9904 valide: 1
x: 0.364382 y: 0.336725 z: 1.15472 hx: 0.287315 hy: 0.371532 hz: 0.990687 valide: 1
x: 0.364382 y: 0.336725 z: 1.15472 hx: 0.287341 hy: 0.371625 hz: 0.990977 valide: 1
x: 0.365111 y: 0.335731 z: 1.15932 hx: 0.287347 hy: 0.371705 hz: 0.991266 valide: 1
x: 0.365111 y: 0.335731 z: 1.15932 hx: 0.287334 hy: 0.371774 hz: 0.99155 valide: 1
x: 0.365111 y: 0.335731 z: 1.15932 hx: 0.287301 hy: 0.371831 hz: 0.991824 valide: 1
x: 0.365111 y: 0.335731 z: 1.15932 hx: 0.287248 hy: 0.371878 hz: 0.992086 valide: 1
x: 0.36557 y: 0.3345 z: 1.16374 hx: 0.287176 hy: 0.371915 hz: 0.992337 valide: 1
x: 0.36557 y: 0.3345 z: 1.16374 hx: 0.287086 hy: 0.371943 hz: 0.992575 valide: 1
x: 0.36557 y: 0.3345 z: 1.16374 hx: 0.286977 hy: 0.371962 hz: 0.992802 valide: 1
x: 0.36557 y: 0.3345 z: 1.16374 hx: 0.286852 hy: 0.371974 hz: 0.993021 valide: 1
x: 0.366149 y: 0.333441 z: 1.16859 hx: 0.28671 hy: 0.371977 hz: 0.99324 valide: 1
x: 0.366149 y: 0.333441 z: 1.16859 hx: 0.286551 hy: 0.371973 hz: 0.993443 valide: 1
x: 0.366149 y: 0.333441 z: 1.16859 hx: 0.286376 hy: 0.371962 hz: 0.993642 valide: 1
x: 0.366992 y: 0.332753 z: 1.1735 hx: 0.286184 hy: 0.371943 hz: 0.993837 valide: 1
x: 0.366992 y: 0.332753 z: 1.1735 hx: 0.285976 hy: 0.371919 hz: 0.994029 valide: 1
x: 0.366992 y: 0.332753 z: 1.1735 hx: 0.285755 hy: 0.371889 hz: 0.99422 valide: 1
x: 0.366992 y: 0.332753 z: 1.1735 hx: 0.285522 hy: 0.371858 hz: 0.994409 valide: 1
x: 0.367536 y: 0.331575 z: 1.1785 hx: 0.285278 hy: 0.371828 hz: 0.994597 valide: 1
x: 0.367536 y: 0.331575 z: 1.1785 hx: 0.285026 hy: 0.371801 hz: 0.994783 valide: 1
x: 0.367536 y: 0.331575 z: 1.1785 hx: 0.284768 hy: 0.371781 hz: 0.994964 valide: 1
x: 0.367536 y: 0.331575 z: 1.1785 hx: 0.284504 hy: 0.37177 hz: 0.995139 valide: 1
x: 0.368019 y: 0.330337 z: 1.18326 hx: 0.284235 hy: 0.371769 hz: 0.995305 valide: 1
x: 0.368019 y: 0.330337 z: 1.18326 hx: 0.283964 hy: 0.371782 hz: 0.99546 valide: 1
x: 0.368019 y: 0.330337 z: 1.18326 hx: 0.283689 hy: 0.371807 hz: 0.995601 valide: 1
x: 0.368019 y: 0.330337 z: 1.18326 hx: 0.283413 hy: 0.371844 hz: 0.995726 valide: 1
x: 0.368564 y: 0.32907 z: 1.18823 hx: 0.283136 hy: 0.371895 hz: 0.995834 valide: 1
