x: 0.288875 y: -0.322497 z: 1.00481 hx: 0.263244 hy: -0.343224 hz: 0.954897 valid: 1
x: 0.330917 y: -0.278919 z: 1.11644 hx: 0.263244 hy: -0.343223 hz: 0.954891 valid: 1
x: 0.332113 y: -0.277056 z: 1.12208 hx: 0.263244 hy: -0.343222 hz: 0.954877 valid: 1
x: 0.332113 y: -0.277056 z: 1.12208 hx: 0.263244 hy: -0.343219 hz: 0.954858 valid: 1
x: 0.333031 y: -0.274882 z: 1.12775 hx: 0.263248 hy: -0.343218 hz: 0.954846 valid: 1
x: 0.333031 y: -0.274882 z: 1.12775 hx: 0.263257 hy: -0.34321 hz: 0.954848 valid: 1
x: 0.333031 y: -0.274882 z: 1.12775 hx: 0.263275 hy: -0.343199 hz: 0.954871 valid: 1
x: 0.333908 y: -0.272836 z: 1.13357 hx: 0.263301 hy: -0.343183 hz: 0.954921 valid: 1
x: 0.333908 y: -0.272836 z: 1.13357 hx: 0.263333 hy: -0.343157 hz: 0.955007 valid: 1
x: 0.333908 y: -0.272836 z: 1.13357 hx: 0.263369 hy: -0.343119 hz: 0.955135 valid: 1
x: 0.334685 y: -0.270594 z: 1.1395 hx: 0.263406 hy: -0.343066 hz: 0.955311 valid: 1
x: 0.334685 y: -0.270594 z: 1.1395 hx: 0.263442 hy: -0.342997 hz: 0.955536 valid: 1
x: 0.334685 y: -0.270594 z: 1.1395 hx: 0.263477 hy: -0.342914 hz: 0.955808 valid: 1
x: 0.334685 y: -0.270594 z: 1.1395 hx: 0.263514 hy: -0.34282 hz: 0.956124 valid: 1
x: 0.335401 y: -0.268471 z: 1.14517 hx: 0.263546 hy: -0.342719 hz: 0.956471 valid: 1
x: 0.335401 y: -0.268471 z: 1.14517 hx: 0.26357 hy: -0.342614 hz: 0.956837 valid: 1
x: 0.335401 y: -0.268471 z: 1.14517 hx: 0.263583 hy: -0.342507 hz: 0.957216 valid: 1
x: 0.335401 y: -0.268471 z: 1.14517 hx: 0.263585 hy: -0.342402 hz: 0.9576 valid: 1
x: 0.336028 y: -0.266135 z: 1.15114 hx: 0.263575 hy: -0.342299 hz: 0.957983 valid: 1
x: 0.336028 y: -0.266135 z: 1.15114 hx: 0.263551 hy: -0.342203 hz: 0.958358 valid: 1
x: 0.336028 y: -0.266135 z: 1.15114 hx: 0.263515 hy: -0.342113 hz: 0.958723 valid: 1
x: 0.336028 y: -0.266135 z: 1.15114 hx: 0.263465 hy: -0.34203 hz: 0.959076 valid: 1
x: 0.336414 y: -0.263716 z: 1.15703 hx: 0.2634 hy: -0.341952 hz: 0.959417 valid: 1
x: 0.336414 y: -0.263716 z: 1.15703 hx: 0.263323 hy: -0.341878 hz: 0.959748 valid: 1
x: 0.336414 y: -0.263716 z: 1.15703 hx: 0.263232 hy: -0.341807 hz: 0.960073 valid: 1
x: 0.336414 y: -0.263716 z: 1.15703 hx: 0.263131 hy: -0.341737 hz: 0.960397 valid: 1
x: 0.336915 y: -0.261279 z: 1.16292 hx: 0.263019 hy: -0.341665 hz: 0.960723 valid: 1
x: 0.336915 y: -0.261279 z: 1.16292 hx: 0.262891 hy: -0.341589 hz: 0.961048 valid: 1
x: 0.336915 y: -0.261279 z: 1.16292 hx: 0.262751 hy: -0.341507 hz: 0.96138 valid: 1
x: 0.337266 y: -0.258871 z: 1.16889 hx: 0.262601 hy: -0.341418 hz: 0.961721 valid: 1
x: 0.337266 y: -0.258871 z: 1.16889 hx: 0.262442 hy: -0.341322 hz: 0.962074 valid: 1
x: 0.337266 y: -0.258871 z: 1.16889 hx: 0.262274 hy: -0.341219 hz: 0.962439 valid: 1
x: 0.337266 y: -0.258871 z: 1.16889 hx: 0.2621 hy: -0.341109 hz: 0.962816 valid: 1
x: 0.337717 y: -0.256403 z: 1.17465 hx: 0.261921 hy: -0.340997 hz: 0.963202 valid: 1
x: 0.337717 y: -0.256403 z: 1.17465 hx: 0.261738 hy: -0.340883 hz: 0.963594 valid: 1
x: 0.337717 y: -0.256403 z: 1.17465 hx: 0.261552 hy: -0.340771 hz: 0.963986 valid: 1
x: 0.337717 y: -0.256403 z: 1.17465 hx: 0.261365 hy: -0.340662 hz: 0.964376 valid: 1
x: 0.338043 y: -0.253986 z: 1.18012 hx: 0.261176 hy: -0.340558 hz: 0.964759 valid: 1
x: 0.338043 y: -0.253986 z: 1.18012 hx: 0.260986 hy: -0.34046 hz: 0.965131 valid: 1
x: 0.338043 y: -0.253986 z: 1.18012 hx: 0.260795 hy: -0.34037 hz: 0.96549 valid: 1
x: 0.338043 y: -0.253986 z: 1.18012 hx: 0.260601 hy: -0.340287 hz: 0.965834 valid: 1
x: 0.338431 y: -0.251563 z: 1.18551 hx: 0.260406 hy: -0.340214 hz: 0.966164 valid: 1
x: 0.338431 y: -0.251563 z: 1.18551 hx: 0.260207 hy: -0.340146 hz: 0.966479 valid: 1
x: 0.338431 y: -0.251563 z: 1.18551 hx: 0.260004 hy: -0.34008 hz: 0.966784 valid: 1
x: 0.338431 y: -0.251563 z: 1.18551 hx: 0.259796 hy: -0.340015 hz: 0.967083 valid: 1
x: 0.338693 y: -0.249124 z: 1.19112 hx: 0.259583 hy: -0.339947 hz: 0.96738 valid: 1
x: 0.338693 y: -0.249124 z: 1.19112 hx: 0.259366 hy: -0.339877 hz: 0.967679 valid: 1
x: 0.338693 y: -0.249124 z: 1.19112 hx: 0.259146 hy: -0.3398 hz: 0.967983 valid: 1
x: 0.338693 y: -0.249124 z: 1.19112 hx: 0.258925 hy: -0.339719 hz: 0.968295 valid: 1
x: 0.339017 y: -0.246775 z: 1.19614 hx: 0.258699 hy: -0.33963 hz: 0.968616 valid: 1
x: 0.339017 y: -0.246775 z: 1.19614 hx: 0.25847 hy: -0.339532 hz: 0.968947 valid: 1
x: 0.339017 y: -0.246775 z: 1.19614 hx: 0.258239 hy: -0.339428 hz: 0.969291 valid: 1
x: 0.339212 y: -0.244331 z: 1.20126 hx: 0.258008 hy: -0.33932 hz: 0.969644 valid: 1
x: 0.339212 y: -0.244331 z: 1.20126 hx: 0.257779 hy: -0.33921 hz: 0.970005 valid: 1
x: 0.339212 y: -0.244331 z: 1.20126 hx: 0.257552 hy: -0.339101 hz: 0.970369 valid: 1
x: 0.339475 y: -0.242011 z: 1.20578 hx: 0.257328 hy: -0.338996 hz: 0.970733 valid: 1
x: 0.339475 y: -0.242011 z: 1.20578 hx: 0.257108 hy: -0.338896 hz: 0.971093 valid: 1
x: 0.339475 y: -0.242011 z: 1.20578 hx: 0.256891 hy: -0.338803 hz: 0.971445 valid: 1
x: 0.339288 y: -0.239468 z: 1.20974 hx: 0.256677 hy: -0.338718 hz: 0.971787 valid: 1
x: 0.339288 y: -0.239468 z: 1.20974 hx: 0.256465 hy: -0.338641 hz: 0.97212 valid: 1
x: 0.339288 y: -0.239468 z: 1.20974 hx: 0.256255 hy: -0.338569 hz: 0.972443 valid: 1
x: 0.339288 y: -0.239468 z: 1.20974 hx: 0.256045 hy: -0.338501 hz: 0.97276 valid: 1
x: 0.339447 y: -0.237127 z: 1.21385 hx: 0.255836 hy: -0.338434 hz: 0.973075 valid: 1
x: 0.339447 y: -0.237127 z: 1.21385 hx: 0.255627 hy: -0.338366 hz: 0.97339 valid: 1
x: 0.339615 y: -0.234878 z: 1.21784 hx: 0.255418 hy: -0.338294 hz: 0.973711 valid: 1
x: 0.339615 y: -0.234878 z: 1.21784 hx: 0.255208 hy: -0.338216 hz: 0.974042 valid: 1
x: 0.339615 y: -0.234878 z: 1.21784 hx: 0.254996 hy: -0.338129 hz: 0.974386 valid: 1
x: 0.339615 y: -0.234878 z: 1.21784 hx: 0.254784 hy: -0.338032 hz: 0.974745 valid: 1
x: 0.339691 y: -0.232523 z: 1.22156 hx: 0.254571 hy: -0.337925 hz: 0.975123 valid: 1
x: 0.339691 y: -0.232523 z: 1.22156 hx: 0.254357 hy: -0.337808 hz: 0.975517 valid: 1
x: 0.339691 y: -0.232523 z: 1.22156 hx: 0.254143 hy: -0.337683 hz: 0.975925 valid: 1
x: 0.339691 y: -0.232523 z: 1.22156 hx: 0.253927 hy: -0.337552 hz: 0.976342 valid: 1
x: 0.339525 y: -0.230088 z: 1.22494 hx: 0.253712 hy: -0.337418 hz: 0.976767 valid: 1
x: 0.339525 y: -0.230088 z: 1.22494 hx: 0.253501 hy: -0.337286 hz: 0.977199 valid: 1
x: 0.339525 y: -0.230088 z: 1.22494 hx: 0.253292 hy: -0.337157 hz: 0.97763 valid: 1
x: 0.339525 y: -0.230088 z: 1.22494 hx: 0.253085 hy: -0.337034 hz: 0.978056 valid: 1
x: 0.339532 y: -0.227772 z: 1.22834 hx: 0.25288 hy: -0.336918 hz: 0.978475 valid: 1
x: 0.339532 y: -0.227772 z: 1.22834 hx: 0.252676 hy: -0.336811 hz: 0.978885 valid: 1
x: 0.339213 y: -0.225293 z: 1.23131 hx: 0.252474 hy: -0.336713 hz: 0.979285 valid: 1
x: 0.339213 y: -0.225293 z: 1.23131 hx: 0.252272 hy: -0.336622 hz: 0.979679 valid: 1
x: 0.339213 y: -0.225293 z: 1.23131 hx: 0.252072 hy: -0.336536 hz: 0.980069 valid: 1
x: 0.339213 y: -0.225293 z: 1.23131 hx: 0.251873 hy: -0.336454 hz: 0.98046 valid: 1
x: 0.3392 y: -0.223001 z: 1.23444 hx: 0.251675 hy: -0.336373 hz: 0.980856 valid: 1
x: 0.3392 y: -0.223001 z: 1.23444 hx: 0.251477 hy: -0.336289 hz: 0.981263 valid: 1
x: 0.3392 y: -0.223001 z: 1.23444 hx: 0.251278 hy: -0.336199 hz: 0.981683 valid: 1
x: 0.339183 y: -0.220738 z: 1.23748 hx: 0.251077 hy: -0.336102 hz: 0.982122 valid: 1
x: 0.339183 y: -0.220738 z: 1.23748 hx: 0.250875 hy: -0.335996 hz: 0.982582 valid: 1
