time: 2.237 completed: 1
time: 2.031 completed: 1
time: 8.001 completed: 1
time: 8.001 completed: 1
time: 8.001 completed: 1
time: 8.001 completed: 1
time: 8.001 completed: 1
time: 2.311 completed: 1
time: 8.001 completed: 1
time: 1.946 completed: 1
time: 8.001 completed: 1
time: 2.191 completed: 1
time: 2.273 completed: 1
time: 3.018 completed: 1
time: 2.268 completed: 1
time: 2.318 completed: 1
time: 2.736 completed: 1
time: 2.044 completed: 1
time: 2.39 completed: 1
time: 8.001 completed: 1
time: 3.039 completed: 1
time: 2.792 completed: 1
time: 3.698 completed: 1
time: 8.001 completed: 1
time: 2.235 completed: 1
time: 8.001 completed: 1
time: 8.001 completed: 1
time: 6.365 completed: 1
time: 4.829 completed: 1
time: 8.001 completed: 1
time: 2.434 completed: 1
time: 2.515 completed: 1
time: 8.001 completed: 1
time: 8.001 completed: 1
time: 2.387 completed: 1
time: 2.602 completed: 1
time: 3.209 completed: 1
time: 2.38 completed: 1
time: 2.231 completed: 1
time: 2.87 completed: 1
time: 2.653 completed: 1
time: 2.677 completed: 1
time: 2.416 completed: 1
time: 8.001 completed: 1
time: 2.399 completed: 1
time: 2.377 completed: 1
time: 8.001 completed: 1
time: 3.763 completed: 1
time: 8.001 completed: 1
time: 8.001 completed: 1
time: 8.001 completed: 1
time: 2.677 completed: 1
time: 2.487 completed: 1
time: 2.357 completed: 1
time: 2.506 completed: 1
time: 2.205 completed: 1
time: 2.328 completed: 1
time: 2.701 completed: 0
time: 1.881 completed: 1
time: 1.954 completed: 1
time: 2.926 completed: 0
time: 1.566 completed: 1
time: 2.953 completed: 1
time: 2.75 completed: 1
time: 4.661 completed: 1
time: 3.122 completed: 1
time: 8.001 completed: 1
time: 2.365 completed: 1
time: 2.018 completed: 1
time: 8.001 completed: 1
time: 0.201 completed: 0
time: 2.365 completed: 1
time: 2.333 completed: 1
time: 2.301 completed: 1
time: 2.095 completed: 1
time: 2.554 completed: 1
time: 2.045 completed: 1
time: 2.259 completed: 1
time: 2.605 completed: 1
time: 8.001 completed: 1
time: 2.155 completed: 1
time: 2.325 completed: 1
time: 2.259 completed: 1
time: 2.191 completed: 1
time: 2.021 completed: 1
time: 8.001 completed: 1
time: 2.323 completed: 1
time: 2.987 completed: 1
time: 8.001 completed: 1
time: 4.886 completed: 1
time: 2.425 completed: 1
time: 2.111 completed: 1
time: 2.223 completed: 1
time: 2.364 completed: 1
time: 2.613 completed: 1
time: 8.001 completed: 1
time: 3.351 completed: 0
time: 8.001 completed: 1
time: 3.401 completed: 0
time: 8.001 completed: 1
time: 8.001 completed: 1
time: 8.001 completed: 1
time: 8.001 completed: 1
time: 8.001 completed: 1
time: 8.001 completed: 1
time: 8.001 completed: 1
time: 8.001 completed: 1
time: 8.001 completed: 1
time: 6.201 completed: 0
time: 8.001 completed: 1
time: 8.001 completed: 1
time: 4.351 completed: 0
time: 8.001 completed: 1
time: 4.449 completed: 1
time: 2.135 completed: 1
time: 1.981 completed: 1
time: 2.373 completed: 1
time: 2.868 completed: 1
time: 1.852 completed: 1
time: 2.09 completed: 1
time: 1.618 completed: 1
time: 2.878 completed: 1
time: 6.502 completed: 1
time: 2.066 completed: 1
time: 2.067 completed: 1
time: 1.813 completed: 1
time: 1.956 completed: 1
time: 1.664 completed: 1
time: 2.244 completed: 1
time: 8.001 completed: 1
time: 2.967 completed: 1
time: 1.782 completed: 1
time: 1.805 completed: 1
time: 1.656 completed: 1
time: 1.714 completed: 1
time: 2.111 completed: 1
time: 2.362 completed: 1
time: 8.001 completed: 1
time: 22.445 completed: 1
time: 10.826 completed: 0
time: 21.507 completed: 1
time: 51.574 completed: 1
time: 20.295 completed: 1
time: 19.124 completed: 1
time: 31.355 completed: 1
time: 19.001 completed: 1
time: 18.24 completed: 1
time: 21.571 completed: 1
time: 52.001 completed: 1
time: 17.563 completed: 1
time: 20.58 completed: 1
time: 18.069 completed: 1
time: 22.704 completed: 1
time: 51.233 completed: 1
time: 28.502 completed: 1
time: 51.926 completed: 1
time: 51.347 completed: 1
time: 52.001 completed: 1
time: 28.531 completed: 1
time: 27.366 completed: 1
time: 28.179 completed: 1
time: 24.092 completed: 1
time: 32.658 completed: 1
time: 33.927 completed: 1
time: 31.609 completed: 1
time: 29.273 completed: 1
time: 41.661 completed: 1
time: 10.401 completed: 0
time: 38.649 completed: 1
time: 35.779 completed: 1
time: 40.251 completed: 1
time: 45.645 completed: 1
time: 52.001 completed: 1
time: 37.026 completed: 0
time: 52.001 completed: 1
time: 1.401 completed: 0
time: 9.501 completed: 0
time: 38.428 completed: 1
time: 33.026 completed: 0
time: 33.909 completed: 1
time: 31.963 completed: 1
