x: 0.265801 y: 0.38849 z: 1.001 hx: 0.26584 hy: 0.389207 hz: 0.999849 valide: 1
x: 0.265154 y: 0.388851 z: 1.00296 hx: 0.26584 hy: 0.389206 hz: 0.99985 valide: 1
x: 0.265154 y: 0.388851 z: 1.00296 hx: 0.265834 hy: 0.389203 hz: 0.999877 valide: 1
x: 0.265154 y: 0.388851 z: 1.00296 hx: 0.265822 hy: 0.389197 hz: 0.999933 valide: 1
x: 0.26516 y: 0.389026 z: 1.00293 hx: 0.2658 hy: 0.389186 hz: 1.00003 valide: 1
x: 0.26516 y: 0.389026 z: 1.00293 hx: 0.265734 hy: 0.389169 hz: 1.00033 valide: 1
x: 0.26516 y: 0.389026 z: 1.00293 hx: 0.265696 hy: 0.38916 hz: 1.0005 valide: 1
x: 0.265124 y: 0.389043 z: 1.00297 hx: 0.26565 hy: 0.389148 hz: 1.00071 valide: 1
x: 0.265124 y: 0.389043 z: 1.00297 hx: 0.265483 hy: 0.389115 hz: 1.00143 valide: 1
x: 0.265124 y: 0.389043 z: 1.00297 hx: 0.265436 hy: 0.389106 hz: 1.00163 valide: 1
x: 0.265124 y: 0.389043 z: 1.00297 hx: 0.265387 hy: 0.389096 hz: 1.00184 valide: 1
x: 0.265139 y: 0.389161 z: 1.00288 hx: 0.265338 hy: 0.389086 hz: 1.00205 valide: 1
x: 0.265139 y: 0.389161 z: 1.00288 hx: 0.265202 hy: 0.389137 hz: 1.00262 valide: 1
x: 0.265139 y: 0.389161 z: 1.00288 hx: 0.265186 hy: 0.389143 hz: 1.00269 valide: 1
x: 0.265139 y: 0.389161 z: 1.00288 hx: 0.265171 hy: 0.389149 hz: 1.00275 valide: 1
x: 0.265119 y: 0.389186 z: 1.00291 hx: 0.265159 hy: 0.389153 hz: 1.0028 valide: 1
x: 0.265119 y: 0.389186 z: 1.00291 hx: 0.265121 hy: 0.389184 hz: 1.0029 valide: 1
x: 0.265119 y: 0.389186 z: 1.00291 hx: 0.26512 hy: 0.389185 hz: 1.00291 valide: 1
x: 0.265119 y: 0.389186 z: 1.00291 hx: 0.265119 hy: 0.389186 hz: 1.00291 valide: 1
x: 0.264952 y: 0.389541 z: 1.00292 hx: 0.265159 hy: 0.389153 hz: 1.0028 valide: 1
