-0.0374385 -5.73035e-05 1.051606 2.2858e-06 -0.0328617 6.66461e-05 0.99946 -0.000138691 7.6436e-05 -0.233079 -0.000138691 7.64337e-05 -0.233048 0.611226 -0.312443 -8.55679e-05 -0.000162128 0.0973496 0.218615 0.566335 -0.582134 -1.4169 0.315339 0.0615923 -0.146577 0.0 -0.218505 -0.566321 0.582227 -1.41689 -0.315343 -0.0617214 -0.146588 0.0 -0.0041334 1.98607e-05
-0.037419339573081176 -4.1578711781442164e-05 1.0515949592290312 3.741666945870532e-05 -0.03274607221026649 2.2338084679479868e-05 0.9994637026204617 -0.000361568021442344 -0.0006424136962042483 -0.23345567296899913 -4.429983661669074e-05 -4.3957903481467645e-05 -0.2334245042696606 0.6113764217932568 -0.31244830859231654 -3.2356392859028335e-05 4.511635113198798e-05 0.09699928236269251 0.2184193588594644 0.5667080777070727 -0.5829345940175845 -1.4171142227374531 0.3154098384999889 0.06167772791119056 -0.1464810676334878 1.2470931186347389e-06 -0.21872161801193013 -0.5668095313294117 0.5825161473316639 -1.4173458795673282 -0.3154124148128962 -0.06180548766222715 -0.1463665625181687 4.7517406065659255e-06 -0.004134141830852401 7.659845118029366e-07
-0.037396463417931375 -1.4979552308323056e-05 1.0515808187751297 9.375021623772899e-05 -0.032583713014584535 -6.598216845213595e-05 0.9994690032729548 -0.0007145951618317561 -0.0019268216166323958 -0.23396301766501257 0.00014168894667127577 -0.00023856309492121706 -0.2339647321492714 0.6115855734993904 -0.31244211862860655 5.5620801555387534e-05 0.0003909064468488728 0.09651701799768952 0.21810395071638397 0.5672269370217661 -0.5841208166779305 -1.4173862262441626 0.3154422217624999 0.061634582028911304 -0.14639293403366316 1.090302313039091e-06 -0.2189733137896954 -0.5675152967365271 0.582731881635582 -1.4179223089409958 -0.31545393346111805 -0.061837876848840324 -0.1462144408646546 7.922192130082497e-06 -0.0041659289230331735 -1.5296230722810422e-05
-0.03737507333414773 1.9035483271855612e-05 1.0515667876722663 0.0001625082344901064 -0.032400678013382415 -0.00019296622285331657 0.9994749283595781 -0.0011738654889996048 -0.0036555080581770257 -0.23450944289303952 0.00040712729347810664 -0.0004778956090326374 -0.23458235716609016 0.6118109344632696 -0.31241607939969535 0.00016598656481058607 0.0008395773639075775 0.09598161246152438 0.21770152260172856 0.5677888314021685 -0.5855196053124956 -1.4176615859190593 0.3154520830489764 0.06151610724719174 -0.14630945840790205 9.090405269307024e-08 -0.21920539060390837 -0.568311916513142 0.5827631511130082 -1.4185045987851812 -0.3154814417082648 -0.06186522625280892 -0.1461087349022492 1.013102663104517e-05 -0.004213615002327824 -3.0468606996910797e-05
-0.037356463172700236 5.780964751342718e-05 1.0515541430893944 0.00023757175864354464 -0.03220684495045365 -0.0003532570287431285 0.9994811343429493 -0.0017249422086155364 -0.005734698489528596 -0.23506257095049465 0.000740272968585522 -0.0007411051642256569 -0.23524044570387173 0.6120312543360968 -0.31236608680423267 0.00028969947722889814 0.0013704329846280614 0.09542172408685204 0.2172332825125099 0.5683417689743925 -0.5870391963928668 -1.417915130901271 0.3154488217718254 0.06135365074039641 -0.146227442538906 -1.4290743433891413e-06 -0.2194086809630686 -0.5691325412323905 0.5825822258071798 -1.4190399491874741 -0.3155027309745733 -0.061908539844945674 -0.14603169167826718 1.1756385563990676e-05 -0.004267435287726124 -4.5444381743903924e-05
-0.037340468026016635 9.925547853811839e-05 1.0515432649471455 0.00031448835572641276 -0.03200584913986075 -0.0005421022636685684 0.9994874850857545 -0.0023544737335278597 -0.008091531796434343 -0.23561268621882428 0.0011308689810298838 -0.0010128266639255216 -0.23592250932535674 0.6122360043862733 -0.31229081064870606 0.0004199256901431018 0.0019692297520687587 0.09484723941192529 0.21671545725298513 0.5688602338345058 -0.5886292965756188 -1.41813747238848 0.31543766065797346 0.061164637104869524 -0.14614540197091924 -3.3007767855766424e-06 -0.21958903149187708 -0.5699407047480767 0.5821949306821891 -1.4195065771172586 -0.31552174592273935 -0.06197563214860225 -0.14597218679510443 1.3002398738966436e-05 -0.004323431247401867 -6.033803481691677e-05
-0.03732646661661769 0.00014172481900440328 1.051534115850335 0.00038995632447671937 -0.03179903376640411 -0.000755320983909862 0.999493921380115 -0.0030499420641796234 -0.010668951405491064 -0.23615809825499443 0.0015699958481301315 -0.001281544557119646 -0.23662056465037934 0.6124203111297726 -0.3121906647088941 0.0005514287294976913 0.0026247276584995573 0.09426140010327991 0.21616098728173022 0.5693328591608172 -0.5902616845268248 -1.4183273197973914 0.315421587382653 0.060959038973352815 -0.14606288754848215 -5.396230338497027e-06 -0.21975588894918965 -0.5707163843612129 0.5816196087880886 -1.4198988304228293 -0.31554049123019706 -0.06206831706974144 -0.14592319759921535 1.3983333744953784e-05 -0.004380403180222784 -7.509437664403356e-05
-0.03731377759714617 0.00018391771964037308 1.051526470448793 0.00046151554115453526 -0.03158699219611883 -0.0009892335183352876 0.9995004103773314 -0.0038001549130400967 -0.013421999551486055 -0.23669947197963892 0.002049881413048321 -0.0015385949641662873 -0.23733019891094234 0.6125823996206182 -0.3120670980621416 0.0006801827560493131 0.0033273992778367354 0.09366541184046473 0.21558009178242463 0.5697559226398392 -0.5919202192287452 -1.4184871521233933 0.3154023652706034 0.06074273579136782 -0.14597996929737878 -7.640651065704658e-06 -0.21991823004891758 -0.5714489248790807 0.580878116955942 -1.4202193336697087 -0.3155599658363419 -0.06218572986567691 -0.14588029749503395 1.4766990254515197e-05 -0.004438146808377066 -8.962717072460088e-05
-0.03730180068538519 0.00022481296207261446 1.0515200271907552 0.0005273406742748474 -0.031370133270759736 -0.0012406150916331841 0.999506927201899 -0.004595458955835889 -0.016315095648790707 -0.23723780301867564 0.0025637741227816373 -0.0017774853502647643 -0.238048558420325 0.6127222396857163 -0.31192212086826304 0.000803101227503723 0.00406895488412052 0.0930600662390102 0.2149806487784073 0.5701298296993659 -0.5935955580944167 -1.4186208948289794 0.31538106704624946 0.06051928611081153 -0.14589692694517942 -9.989378868296559e-06 -0.22008329942996546 -0.5721332805622658 0.5799920866611082 -1.4204747100743296 -0.31558063135731856 -0.06232587729970428 -0.1458407492034296 1.539667678385036e-05 -0.004496702617749779 -0.00010386110915303167
-0.03729005317828999 0.0002636137057708859 1.0515144635632239 0.000586092798006743 -0.031148860384761334 -0.0015066609003333245 0.999513449116566 -0.00542771189981865 -0.019319992418806553 -0.23777382043297354 0.0031058484371240796 -0.0019933996681963757 -0.23877354452270796 0.6128407924487311 -0.31175799551392736 0.0009178354802781706 0.004842148842565978 0.09244620982683549 0.2143685671893354 0.5704571656058602 -0.5952822840940977 -1.4187327357036381 0.3153583642698286 0.06029089126424005 -0.14581408225595197 -1.2415427422820902e-05 -0.22025639803505945 -0.572767932654819 0.5789815110288077 -1.4206732119189598 -0.3156026556232493 -0.06248636491003586 -0.14580293360005056 1.590244651001044e-05 -0.004556095539539579 -0.00011774120278508385
