-0.0374385 -5.73035e-05 1.051606 2.2858e-06 -0.0328617 6.66461e-05 0.99946 -0.000138691 7.64337e-05 -0.233048 0.611226 -0.312443 -8.55679e-05 -0.000162128 0.0973496 0.218615 0.566335 -0.582134 -1.4169 0.315339 0.0615923 -0.146577 0.0 -0.218505 -0.566321 0.582227 -1.41689 -0.315343 -0.0617214 -0.146588 0.0 -0.0041334 1.98607e-05
-0.03741378738875723 -6.762562698283721e-05 1.0515869376753701 -2.3001973268776914e-05 -0.032707410003252016 5.1701421982229e-05 0.9994649679347202 -0.00011277305827725464 0.00016320242858668593 -0.23350584638665658 0.6113501071016035 -0.31241800885770926 -0.00012086012620640212 -0.00011552863297662577 0.09688150130173986 0.21861013379329036 0.5668819295536683 -0.5829956087737391 -1.4172963076433054 0.31543656637545964 0.061703715753952636 -0.14639004781175444 2.3018985202696945e-06 -0.21857951685645627 -0.5667232573434522 0.5825492240332886 -1.4171992379681433 -0.3153936086982938 -0.06178438129199097 -0.1464324304470564 -7.096527853351464e-07 -0.004135584247309179 2.2747797171715308e-05
-0.03738136201207457 -8.74933516833168e-05 1.0515590821716856 -7.193843569144942e-05 -0.032480615616527306 1.8012128295406698e-05 0.9994723628543193 -5.300799786144827e-05 0.00033107616899132443 -0.2341778121697621 0.6115110617232474 -0.31236082222846273 -0.00018882813137402807 -1.1852331678025588e-05 0.09620239269436559 0.21853951808580008 0.5676523199360474 -0.5841997782841541 -1.41778429660567 0.3154883709635622 0.06167735190521587 -0.14623555484252343 2.9907086165653207e-06 -0.21866236988692644 -0.5673142644824654 0.5828669397198325 -1.4175944774580664 -0.3154193898112727 -0.061793258049860605 -0.14632449867214686 -2.146859588915612e-06 -0.0041763536109465735 2.588585698141139e-05
-0.03734769419635956 -0.00011611533106754853 1.0515270538631312 -0.00014337447982633197 -0.032215779785159424 -3.036152551103771e-05 0.9994809263086366 3.279110290140287e-05 0.0005754806898863016 -0.23495767004609805 0.6116697387130142 -0.3122695900401802 -0.000287486878331807 0.00013845905361814422 0.09541672490663405 0.21839210441619314 0.56849620952806 -0.5855451851171997 -1.4182633462181644 0.3155152317396497 0.06157996316612836 -0.14609854707302933 2.8154257797387015e-06 -0.21872740420829856 -0.5680001415527408 0.5830681624208444 -1.4179988855182084 -0.3154323761096631 -0.06179032467681926 -0.1462513278841057 -3.819923831809687e-06 -0.004239540211938315 2.9461860165304074e-05
-0.037314973342970695 -0.00015285896207232078 1.0514930235868134 -0.00023630776165064048 -0.031928017910465845 -8.868977742971409e-05 0.9994901390034191 0.0001354461460107771 0.0008924771089302379 -0.23579680268825226 0.6118082983093631 -0.3121448496103277 -0.0004152298227608098 0.00032334177629466645 0.09456942392649223 0.21817565489488497 0.5693364562072092 -0.5869379397112382 -1.4186902040218805 0.3155292210100346 0.061448336996166725 -0.1459680369979399 2.2403107204454918e-06 -0.21876903602634126 -0.5687348742487708 0.5831156867463134 -1.4183766967538898 -0.31543909539545834 -0.061795275667761905 -0.1462020476974109 -5.473084681875377e-06 -0.004313468950027145 3.341640552707904e-05
-0.03728363315676433 -0.00019725390346384924 1.0514579549653553 -0.0003498067237716714 -0.03162427425827056 -0.0001533397244106531 0.9994997545771698 0.0002479496857195209 0.0012786132509816474 -0.23667211404482677 0.6119195487262938 -0.31198861597315114 -0.0005707148594227311 0.0005335582011670922 0.09368078309509147 0.2179027180322507 0.5701343049778956 -0.5883355187015127 -1.4190503235849081 0.31553671862329485 0.061301148822312086 -0.14583820066711728 1.4900979339664506e-06 -0.21879050457950783 -0.5694959257900151 0.5830051116906958 -1.4187131341372872 -0.3154428048725099 -0.06181592538838369 -0.1461696597243195 -6.997617746006819e-06 -0.004392642808303573 3.767203684203686e-05
-0.03725344585628086 -0.0002489421229304555 1.0514222094782057 -0.00048296405623844446 -0.03130807875825302 -0.00022187138467566183 0.9995096406354849 0.00036566609490040996 0.0017307183731518365 -0.23757189385283944 0.6120016829413494 -0.3118037345261475 -0.0007527484164659818 0.0007627997892164979 0.09276093935880386 0.21758552513303692 0.5708716795818765 -0.5897204736125669 -1.4193433590511955 0.3155411006668507 0.061147760077123 -0.1457062016856858 6.651687378589372e-07 -0.2187978449148417 -0.5702729475630005 0.5827460545318345 -1.4190044229208558 -0.31544515626043285 -0.06185456939226464 -0.1461495996052585 -8.353047234348636e-06 -0.004474794990823221 4.2178487969624704e-05
-0.03722398924364272 -0.0003076295300012532 1.0513858471148234 -0.0006348682415474414 -0.030981551519688212 -0.00029273158477043435 0.999519712019712 0.00048572627702863475 0.0022457382485609563 -0.2384895869944224 0.6120556351296056 -0.31159345675812483 -0.0009601999532052706 0.0010068532578028852 0.09181587801544887 0.21723439412653098 0.5715417383601482 -0.5910875506495378 -1.4195754554399935 0.3155441424360394 0.06099270482813151 -0.1455708712243036 -1.9914785413232548e-07 -0.21879709950684373 -0.571062325398845 0.5823536414303708 -1.419252559717488 -0.31544699427651557 -0.06191095565225481 -0.14613884752062858 -9.531071263180902e-06 -0.004559005845428736 4.69077442166009e-05
-0.037194834940534494 -0.0003730521174830643 1.0513487781924231 -0.0008045890442061555 -0.030646221534029378 -0.0003649385462139725 0.999529903785782 0.0006064004115156467 0.0028206320060236035 -0.23942107287219802 0.6120837305572882 -0.311361172585346 -0.0011919500074507579 0.001262807842858745 0.0908498519429265 0.216857468761872 0.5721437388344223 -0.5924372922226474 -1.4197551958583168 0.3155467557242245 0.060837998385404865 -0.1454319447771011 -1.0944962263616068e-06 -0.21879321356702813 -0.5718644156162138 0.5818447094393145 -1.4194625437335304 -0.31544874688292524 -0.06198368244009484 -0.1461353976132939 -1.0538777821735041e-05 -0.00464483141871617 5.1843597017822554e-05
-0.037165613889525446 -0.0004449562878162422 1.051310841486573 -0.000991173365565978 -0.030303341398183182 -0.00043784918594657707 0.9995401609558041 0.0007266334906057463 0.0034523228552376904 -0.24036349503882856 0.6120889786689174 -0.31111024416490146 -0.001446865270264547 0.001528501425159244 0.08986629882676982 0.21646092985913437 0.5726801982314056 -0.5937728345102639 -1.4198915325695913 0.3155493827315342 0.060684343805717064 -0.1452896233594567 -2.0040915116743477e-06 -0.21878976032604475 -0.5726820250211546 0.5812361486730881 -1.4196408827601046 -0.31545062713092314 -0.06207087704289221 -0.1461379256676873 -1.1390413374313979e-05 -0.004731956935316149 5.697466667030551e-05
